,Dataname,Ontologyname,score
672,DATE,description,0.466
673,DATE,destination,0.532
674,DATE,domainIncludes,0.373
675,DATE,duration,0.527
676,DATE,dynamicDescription,0.38
677,DATE,editorialNote,0.415
678,DATE,endShapeType,0.441
679,DATE,endedAtTime,0.606
680,DATE,energyCarrierType,0.371
681,DATE,energyConsumedBy,0.336
682,DATE,energyConsumption,0.35
683,DATE,energyConversionSystemCode,0.328
684,DATE,energyDeliveredBy,0.362
685,DATE,energyPerformance,0.391
686,DATE,energyPerformanceReference,0.401
687,DATE,energyProducedBy,0.368
688,DATE,energySource,0.48
689,DATE,energyStoredBy,0.385
690,DATE,energySystemCategory,0.358
691,DATE,energyTypeConsumedBy,0.389
692,DATE,energyTypeDeliveredBy,0.404
693,DATE,energyTypeProducedBy,0.416
694,DATE,energyTypeStoredBy,0.438
695,DATE,evaporationCoolant,0.232
696,DATE,evaporationMediumType,0.293
697,DATE,event,0.608
698,DATE,eventID,0.543
699,DATE,eventOf,0.582
700,DATE,example,0.529
701,DATE,excludedFor,0.446
702,DATE,experiences,0.401
703,DATE,failPosition,0.427
704,DATE,familiarWith,0.494
705,DATE,featureOfInterest,0.38
706,DATE,finishColor,0.355
707,DATE,fireExit,0.372
708,DATE,firstName,0.562
709,DATE,floors_above_ground,0.314
710,DATE,floors_below_ground,0.292
711,DATE,flow,0.359
712,DATE,flowArrangement,0.368
713,DATE,forPerson,0.491
714,DATE,forSpace,0.38
715,DATE,frameSize,0.442
716,DATE,frameType,0.44
717,DATE,frequency,0.48
718,DATE,gender,0.498
719,DATE,geo,0.413
720,DATE,geoPointOf,0.443
721,DATE,greenest,0.351
722,DATE,groupSubscription,0.422
723,DATE,hadPrimarySource,0.499
724,DATE,hasAbility,0.372
725,DATE,hasActivityStatus,0.41
726,DATE,hasAirConditionedVolume,0.281
727,DATE,hasAppliedEventActionConsume,0.394
728,DATE,hasAppliedEventActionProduce,0.446
729,DATE,hasArea,0.453
730,DATE,hasAssociatedKPI,0.326
731,DATE,hasAssociatedObject,0.435
732,DATE,hasAssociatedZone,0.462
733,DATE,hasAvailabilityStatus,0.454
734,DATE,hasBeginning,0.536
735,DATE,hasBehavior,0.432
736,DATE,hasBuildingType,0.453
737,DATE,hasCalculation,0.508
738,DATE,hasCalculationComponent,0.399
739,DATE,hasCalculationModel,0.464
740,DATE,hasCommand,0.402
741,DATE,hasCongestion,0.372
742,DATE,hasDefrost,0.309
743,DATE,hasDescription,0.459
744,DATE,hasDeterminant,0.375
745,DATE,hasDeviationState,0.344
746,DATE,hasDirection,0.474
747,DATE,hasDisaggregation,0.264
748,DATE,hasEnd,0.537
749,DATE,hasEnergy,0.428
750,DATE,hasEnergyConversionSystem,0.338
751,DATE,hasEquipmentParameter,0.442
752,DATE,hasEquipmentType,0.438
753,DATE,hasEvaluationTimeStep,0.464
754,DATE,hasExtWall,0.341
755,DATE,hasExtWindow,0.34
756,DATE,hasExteriorInsulation,0.29
757,DATE,hasFitnessStatus,0.393
758,DATE,hasFloor,0.423
759,DATE,hasForecast,0.477
760,DATE,hasFunction,0.361
761,DATE,hasHotGasBypass,0.281
762,DATE,hasImpact,0.483
763,DATE,hasInfluenceOn,0.472
764,DATE,hasInput,0.394
765,DATE,hasIntensity,0.447
766,DATE,hasKPIDefinition,0.343
767,DATE,hasLocation,0.583
768,DATE,hasLock,0.406
769,DATE,hasManufacturer,0.474
770,DATE,hasMathML,0.409
771,DATE,hasMathematicalModel,0.406
772,DATE,hasMember,0.454
773,DATE,hasMeterReading,0.349
774,DATE,hasMeterReadingType,0.365
775,DATE,hasModel,0.465
776,DATE,hasMotionState,0.361
777,DATE,hasName,0.545
778,DATE,hasNavigationalState,0.382
779,DATE,hasNavigationalType,0.383
780,DATE,hasOccupancyParameter,0.33
781,DATE,hasOccupant,0.314
782,DATE,hasOutput,0.388
783,DATE,hasPartWinding,0.365
784,DATE,hasPerformanceGoal,0.415
785,DATE,hasPhotovoltaicType,0.308
786,DATE,hasPrice,0.483
787,DATE,hasProfile,0.469
788,DATE,hasProperty,0.429
789,DATE,hasQuality,0.418
790,DATE,hasRoof,0.41
791,DATE,hasSafetyValue,0.415
792,DATE,hasSchedule,0.612
793,DATE,hasSensingRange,0.351
794,DATE,hasSensorType,0.421
795,DATE,hasSeverity,0.458
796,DATE,hasSimpleResult,0.422
797,DATE,hasSpace,0.423
798,DATE,hasSpeed,0.467
799,DATE,hasState,0.388
800,DATE,hasThresholdMeasurement,0.372
801,DATE,hasTime,0.57
802,DATE,hasTimestamp,0.504
803,DATE,hasTurbulator,0.362
804,DATE,hasTypicalConsumption,0.383
805,DATE,hasUnit,0.384
806,DATE,hasValue,0.479
807,DATE,hasXTimesDeviated,0.408
808,DATE,hasYearOfConstruction,0.543
809,DATE,has_building,0.489
810,DATE,has_channel,0.364
811,DATE,has_email,0.453
812,DATE,has_floor,0.423
813,DATE,has_mobile_number,0.518
814,DATE,has_room,0.347
815,DATE,has_sensor,0.408
816,DATE,has_sub_zone,0.313
817,DATE,has_tenant,0.449
818,DATE,has_zone,0.459
819,DATE,heatTransferDimension,0.299
820,DATE,heatTransferMedium,0.341
821,DATE,heatTransferTypeEnum,0.372
822,DATE,heatingDegreeDays,0.54
823,DATE,height,0.49
824,DATE,higher_limit,0.425
825,DATE,historyNote,0.553
826,DATE,id,0.519
827,DATE,identifier,0.431
828,DATE,image,0.463
829,DATE,inXSDDateTime,0.486
830,DATE,in_building,0.444
831,DATE,in_floor,0.406
832,DATE,in_room,0.358
833,DATE,index,0.502
834,DATE,inspireId,0.38
835,DATE,installedIn,0.477
836,DATE,integratedLightingType,0.398
837,DATE,internalControl,0.326
838,DATE,ip_address,0.392
839,DATE,isAbout,0.517
840,DATE,isAccomplishedBy,0.352
841,DATE,isActedBy,0.361
842,DATE,isAirConditionedVolumeOf,0.265
843,DATE,isAreaOf,0.428
844,DATE,isAssociatedKPIOf,0.341
845,DATE,isAssociatedObjectOf,0.398
846,DATE,isAssociatedZoneOf,0.429
847,DATE,isAssumptionOf,0.413
848,DATE,isBeginningOf,0.539
849,DATE,isBehaviorOf,0.389
850,DATE,isBuildingTypeOf,0.405
851,DATE,isCalculationComponentOf,0.35
852,DATE,isCalculationModelOf,0.42
853,DATE,isCalculationOf,0.459
854,DATE,isCommandOf,0.393
855,DATE,isComposedBy,0.381
856,DATE,isConstantOf,0.437
857,DATE,isContainedIn,0.336
858,DATE,isControlledByDevice,0.36
859,DATE,isDefinedBy,0.422
860,DATE,isDeterminantOf,0.343
861,DATE,isDirectionOf,0.448
862,DATE,isDisaggregationOf,0.26
863,DATE,isEndOf,0.528
864,DATE,isEquationOf,0.401
865,DATE,isEquipmentParameterOf,0.403
866,DATE,isEquipmentTypeOf,0.387
867,DATE,isEvaluationTimeStepOf,0.417
868,DATE,isExperiencedBy,0.374
869,DATE,isExtWallOf,0.306
870,DATE,isExtWindowOf,0.326
871,DATE,isExternal,0.378
872,DATE,isFeatureOfInterestOf,0.357
873,DATE,isFloorOf,0.386
874,DATE,isForecastOf,0.446
875,DATE,isFreeHanging,0.356
876,DATE,isGuarded,0.314
877,DATE,isIlluminated,0.419
878,DATE,isIn,0.474
879,DATE,isInfluencedBy,0.454
880,DATE,isInputOf,0.373
881,DATE,isLocationOf,0.551
882,DATE,isMathematicalModelOf,0.357
883,DATE,isMeasuredByDevice,0.401
884,DATE,isMeasuredIn,0.431
885,DATE,isNeutralPrimaryTerminalAvailable,0.357
886,DATE,isNeutralSecondaryTerminalAvailable,0.336
887,DATE,isObservationResultOf,0.496
888,DATE,isObservationSamplingTimeOf,0.463
889,DATE,isObservedPropertyOf,0.373
890,DATE,isOccupancyParameterOf,0.324
891,DATE,isOccupantOf,0.29
892,DATE,isOfferedBy,0.38
893,DATE,isOutputOf,0.373
894,DATE,isPausable,0.367
895,DATE,isPerformanceGoalOf,0.412
896,DATE,isPhotovoltaicTypeOf,0.302
897,DATE,isPluggableOutlet,0.186
898,DATE,isPropertyOf,0.402
899,DATE,isProvidedBy,0.416
900,DATE,isRoofOf,0.402
901,DATE,isScheduleOf,0.544
902,DATE,isSpaceOf,0.344
903,DATE,isSpeedOf,0.469
904,DATE,isStoppable,0.304
905,DATE,isSuppliedBy,0.39
906,DATE,isU-valueOf,0.38
907,DATE,isUnitOf,0.34
908,DATE,isUsedFor,0.438
909,DATE,isVariableOf,0.39
910,DATE,isVersionOf,0.445
911,DATE,isWaterStorageHeater,0.325
912,DATE,is_located_at,0.479
913,DATE,issued,0.516
914,DATE,issuedBy,0.531
915,DATE,item,0.455
916,DATE,kp,0.383
917,DATE,label,0.509
918,DATE,lampBallastType,0.379
919,DATE,lampCompensationType,0.375
920,DATE,language,0.374
921,DATE,lastName,0.571
922,DATE,lat,0.447
923,DATE,leadsTo,0.522
924,DATE,legend,0.385
925,DATE,length,0.553
926,DATE,license,0.479
927,DATE,listening,0.384
928,DATE,live_in,0.461
929,DATE,locatedIn,0.505
930,DATE,located_at,0.518
931,DATE,located_in,0.505
932,DATE,location,0.607
933,DATE,logging_interval,0.423
934,DATE,logical_node,0.461
935,DATE,long,0.519
936,DATE,lower,0.442
937,DATE,lower_limit,0.399
938,DATE,madeBySensor,0.423
939,DATE,makesMeasurement,0.401
940,DATE,manualOverride,0.34
941,DATE,maxCyclesPerDay,0.364
942,DATE,max_active_power,0.331
943,DATE,max_reactive_power,0.324
944,DATE,meansOfNotification,0.428
945,DATE,measuresProperty,0.375
946,DATE,mechanicalOperated,0.386
947,DATE,mediaSource,0.47
948,DATE,modified,0.423
949,DATE,modified_at,0.481
950,DATE,motorDriveType,0.39
951,DATE,motorEnclosureType,0.374
952,DATE,name,0.588
953,DATE,network,0.434
954,DATE,next,0.577
955,DATE,nodeRemoteControllable,0.271
956,DATE,nomialEfficiency,0.327
957,DATE,nominalEfficiency,0.382
958,DATE,nominalPower,0.375
959,DATE,note,0.538
960,DATE,notificationPreference,0.46
961,DATE,number,0.598
962,DATE,numberOfBlades,0.385
963,DATE,numberOfCells,0.411
964,DATE,numberOfCircuits,0.397
965,DATE,numberOfGangs,0.45
966,DATE,numberOfPanels,0.431
967,DATE,numberOfRows,0.417
968,DATE,numberOfSections,0.434
969,DATE,numberOsSockets,0.428
970,DATE,observationResult,0.54
971,DATE,observationSamplingTime,0.477
972,DATE,observedProperty,0.442
973,DATE,observes,0.481
974,DATE,ofActivity,0.404
975,DATE,ofEvent,0.555
976,DATE,offers,0.398
977,DATE,openingHours,0.429
978,DATE,opening_hours,0.429
979,DATE,operatingMode,0.349
980,DATE,operation,0.504
981,DATE,operation_sequence,0.536
982,DATE,operator,0.443
983,DATE,ordered_list,0.456
984,DATE,organizationID,0.416
985,DATE,organizationName,0.524
986,DATE,orientation,0.514
987,DATE,origin,0.601
988,DATE,otherConversionSystemTypeNotes,0.374
989,DATE,owner,0.517
990,DATE,partOf,0.452
991,DATE,pattern,0.515
992,DATE,patternType,0.463
993,DATE,performedBy,0.446
994,DATE,phaseToPhaseVoltage,0.408
995,DATE,phaseType,0.432
996,DATE,phaseVoltage,0.426
997,DATE,pipeConnectionEnum,0.349
998,DATE,placementType,0.496
999,DATE,player,0.456
1000,DATE,powerFactor,0.4
1001,DATE,prefLabel,0.432
1002,DATE,preferredNamespacePrefix,0.383
1003,DATE,preferredNamespaceUri,0.295
1004,DATE,previous,0.621
1005,DATE,primary_current,0.489
1006,DATE,primary_voltage,0.428
1007,DATE,producesEnergy,0.365
1008,DATE,producesEnergyType,0.419
1009,DATE,professionalRegistry,0.382
1010,DATE,providesTo,0.44
1011,DATE,publisher,0.553
1012,DATE,questionNumber,0.539
1013,DATE,radius,0.436
1014,DATE,rangeIncludes,0.455
1015,DATE,reactiveEnergyExport,0.281
1016,DATE,reactiveEnergyImport,0.277
1017,DATE,reactivePower,0.362
1018,DATE,reactive_power,0.362
1019,DATE,readOutType,0.405
1020,DATE,readable_name,0.416
1021,DATE,recommendations,0.435
1022,DATE,refDevice,0.373
1023,DATE,refTargetDevice,0.392
1024,DATE,ref_building,0.378
1025,DATE,refrigerantClass,0.248
1026,DATE,region,0.422
1027,DATE,related_sensor,0.45
1028,DATE,relatesToMeasurement,0.428
1029,DATE,relatesToProperty,0.445
1030,DATE,relativeOccupancyRatio,0.294
1031,DATE,remoteReading,0.351
1032,DATE,repetitionsTotal,0.345
1033,DATE,represents,0.45
1034,DATE,responsibleTo,0.489
1035,DATE,reverse_action,0.383
1036,DATE,rights,0.416
1037,DATE,role,0.447
1038,DATE,roughness,0.325
1039,DATE,routePreference,0.465
1040,DATE,routeType,0.466
1041,DATE,sample_interval,0.443
1042,DATE,sample_rate,0.426
1043,DATE,scope,0.451
1044,DATE,scopeNote,0.425
1045,DATE,secondaryCurrentType,0.427
1046,DATE,secondary_current,0.431
1047,DATE,secondary_voltage,0.387
1048,DATE,seeAlso,0.405
1049,DATE,sequenceID,0.493
1050,DATE,sequenceRemoteControllable,0.314
1051,DATE,serial_number,0.528
1052,DATE,set_value,0.497
1053,DATE,shadingDeviceType,0.376
1054,DATE,size,0.461
1055,DATE,slot,0.401
1056,DATE,socketNumber,0.559
1057,DATE,socketType,0.464
1058,DATE,softwareReference,0.415
1059,DATE,source,0.56
1060,DATE,speed,0.492
1061,DATE,speedFactor,0.445
1062,DATE,sprayType,0.345
1063,DATE,standard,0.501
1064,DATE,startedAtTime,0.625
1065,DATE,staticDescription,0.406
1066,DATE,status,0.53
1067,DATE,storageType,0.423
1068,DATE,storesEnergy,0.284
1069,DATE,storesEnergyType,0.347
1070,DATE,sub_category,0.297
1071,DATE,supplier_name,0.514
1072,DATE,suppliesTo,0.426
1073,DATE,supported_network,0.388
1074,DATE,supported_protocol,0.423
1075,DATE,supportsReselection,0.326
1076,DATE,supportsSingleSlotSchedulingOnly,0.295
1077,DATE,switchFunction,0.362
1078,DATE,tap_position,0.421
1079,DATE,taskIdentifier,0.396
1080,DATE,td,0.507
1081,DATE,temperatureClassification,0.476
1082,DATE,text,0.59
1083,DATE,thdCurrent,0.425
1084,DATE,thdVoltage,0.397
1085,DATE,ti,0.448
1086,DATE,timeDuration,0.514
1087,DATE,time_stamp,0.564
1088,DATE,title,0.542
1089,DATE,topDataProperty,0.426
1090,DATE,topObjectProperty,0.355
1091,DATE,totalActiveEnergyExport,0.285
1092,DATE,totalActiveEnergyImport,0.298
1093,DATE,totalActivePower,0.351
1094,DATE,totalApparentEnergyExport,0.277
1095,DATE,totalApparentEnergyImport,0.304
1096,DATE,totalApparentPower,0.323
1097,DATE,totalDisplacementPowerFactor,0.303
1098,DATE,totalPowerFactor,0.373
1099,DATE,totalReactiveEnergyExport,0.258
1100,DATE,totalReactiveEnergyImport,0.258
1101,DATE,totalReactivePower,0.32
1102,DATE,totalSequencesCountMax,0.417
1103,DATE,transformerVectorGroup,0.262
1104,DATE,triggersEventActionConsume,0.408
1105,DATE,triggersEventActionProduce,0.454
1106,DATE,type,0.478
1107,DATE,upper,0.397
1108,DATE,uses,0.464
1109,DATE,valueSource,0.502
1110,DATE,valveMechanism,0.323
1111,DATE,valveOperation,0.306
1112,DATE,valvePattern,0.322
1113,DATE,versionInfo,0.47
1114,DATE,voltage,0.448
1115,DATE,voltage_level,0.376
1116,DATE,waterFlowControlSystemType,0.302
1117,DATE,width,0.392
1118,DATE,writable,0.414
1119,DATE,yearOfInstallation,0.564
1120,TIMESTAMP,EPnren,0.47
1121,TIMESTAMP,EPren,0.493
1122,TIMESTAMP,EnergyConversionSystemType,0.399
1123,TIMESTAMP,Owner,0.368
1124,TIMESTAMP,acceptedPaymentMethod,0.408
1125,TIMESTAMP,accessType,0.35
1126,TIMESTAMP,accommodationCapacity,0.406
1127,TIMESTAMP,accompanying,0.413
1128,TIMESTAMP,accomplishes,0.347
1129,TIMESTAMP,accuracy,0.43
1130,TIMESTAMP,acquaintanceOf,0.412
1131,TIMESTAMP,activeEnergyExport,0.397
1132,TIMESTAMP,activeEnergyImport,0.417
1133,TIMESTAMP,activePower,0.403
1134,TIMESTAMP,activeRepetitionNumber,0.509
1135,TIMESTAMP,activeSlotNumber,0.431
1136,TIMESTAMP,active_power,0.403
1137,TIMESTAMP,actsTo,0.427
1138,TIMESTAMP,actsUpon,0.401
1139,TIMESTAMP,additionalInformation,0.426
1140,TIMESTAMP,address,0.393
1141,TIMESTAMP,adjacentTo,0.401
1142,TIMESTAMP,age,0.515
1143,TIMESTAMP,allowedVehicleType,0.32
1144,TIMESTAMP,alt,0.41
1145,TIMESTAMP,alternateName,0.413
1146,TIMESTAMP,alternativesCount,0.399
1147,TIMESTAMP,alternativesGroupID,0.354
1148,TIMESTAMP,amperage,0.356
1149,TIMESTAMP,answer,0.374
1150,TIMESTAMP,apparentEnergyExport,0.414
1151,TIMESTAMP,apparentEnergyImport,0.45
1152,TIMESTAMP,apparentPower,0.404
1153,TIMESTAMP,application,0.4
1154,TIMESTAMP,area,0.427
1155,TIMESTAMP,areaServed,0.417
1156,TIMESTAMP,arrangement,0.402
1157,TIMESTAMP,assignedRoute,0.439
1158,TIMESTAMP,atTime,0.652
1159,TIMESTAMP,attendee,0.385
1160,TIMESTAMP,attendeeOf,0.396
1161,TIMESTAMP,availableCapacity,0.376
1162,TIMESTAMP,base,0.328
1163,TIMESTAMP,belongsTo,0.392
1164,TIMESTAMP,bladeAction,0.398
1165,TIMESTAMP,bladeEdge,0.347
1166,TIMESTAMP,bladeShape,0.366
1167,TIMESTAMP,buildingInfo,0.357
1168,TIMESTAMP,capacity,0.38
1169,TIMESTAMP,capacityControl,0.379
1170,TIMESTAMP,capacityControlType,0.336
1171,TIMESTAMP,capacityPeople,0.401
1172,TIMESTAMP,certificateCode,0.302
1173,TIMESTAMP,certificateObject,0.254
1174,TIMESTAMP,certifierCategory,0.358
1175,TIMESTAMP,certifierCode,0.369
1176,TIMESTAMP,changeNote,0.495
1177,TIMESTAMP,chargeType,0.295
1178,TIMESTAMP,cheapest,0.401
1179,TIMESTAMP,circuitType,0.351
1180,TIMESTAMP,citation,0.396
1181,TIMESTAMP,climaticZone,0.461
1182,TIMESTAMP,colorAppearance,0.352
1183,TIMESTAMP,colorRenderingIndex,0.33
1184,TIMESTAMP,comment,0.39
1185,TIMESTAMP,composes,0.408
1186,TIMESTAMP,connectedTo,0.406
1187,TIMESTAMP,connected_actuator,0.345
1188,TIMESTAMP,connected_sensor,0.349
1189,TIMESTAMP,consistsOf,0.442
1190,TIMESTAMP,consumesEnergy,0.505
1191,TIMESTAMP,consumesEnergyType,0.483
1192,TIMESTAMP,contactDetails,0.402
1193,TIMESTAMP,contactPoint,0.419
1194,TIMESTAMP,contain_of,0.345
1195,TIMESTAMP,contains,0.377
1196,TIMESTAMP,containsAssumption,0.286
1197,TIMESTAMP,containsConstant,0.482
1198,TIMESTAMP,containsEquation,0.369
1199,TIMESTAMP,containsU-value,0.428
1200,TIMESTAMP,containsVariable,0.438
1201,TIMESTAMP,context,0.518
1202,TIMESTAMP,contributor,0.399
1203,TIMESTAMP,controlStrategy,0.374
1204,TIMESTAMP,control_asset,0.33
1205,TIMESTAMP,controll_asset,0.335
1206,TIMESTAMP,controlled_asset,0.328
1207,TIMESTAMP,controlled_property,0.353
1208,TIMESTAMP,controlsProperty,0.373
1209,TIMESTAMP,cost,0.458
1210,TIMESTAMP,country,0.426
1211,TIMESTAMP,created,0.355
1212,TIMESTAMP,created_at,0.357
1213,TIMESTAMP,creator,0.445
1214,TIMESTAMP,current,0.473
1215,TIMESTAMP,currentUseThermal,0.441
1216,TIMESTAMP,current_level,0.428
1217,TIMESTAMP,dataProvider,0.364
1218,TIMESTAMP,data_provider,0.364
1219,TIMESTAMP,date,0.515
1220,TIMESTAMP,dateCreated,0.461
1221,TIMESTAMP,dateEnergyMeteringStarted,0.538
1222,TIMESTAMP,dateModified,0.505
1223,TIMESTAMP,dateObserved,0.5
1224,TIMESTAMP,dateObservedFrom,0.46
1225,TIMESTAMP,dateObservedTo,0.491
1226,TIMESTAMP,dateOfExpiration,0.501
1227,TIMESTAMP,dateOfInspection,0.488
1228,TIMESTAMP,dateOfIssue,0.428
1229,TIMESTAMP,definition,0.39
1230,TIMESTAMP,deliversEnergy,0.438
1231,TIMESTAMP,deliversEnergyType,0.414
1232,TIMESTAMP,description,0.385
1233,TIMESTAMP,destination,0.404
1234,TIMESTAMP,domainIncludes,0.388
1235,TIMESTAMP,duration,0.653
1236,TIMESTAMP,dynamicDescription,0.355
1237,TIMESTAMP,editorialNote,0.444
1238,TIMESTAMP,endShapeType,0.326
1239,TIMESTAMP,endedAtTime,0.561
1240,TIMESTAMP,energyCarrierType,0.365
1241,TIMESTAMP,energyConsumedBy,0.493
1242,TIMESTAMP,energyConsumption,0.519
1243,TIMESTAMP,energyConversionSystemCode,0.407
1244,TIMESTAMP,energyDeliveredBy,0.428
1245,TIMESTAMP,energyPerformance,0.462
1246,TIMESTAMP,energyPerformanceReference,0.477
1247,TIMESTAMP,energyProducedBy,0.403
1248,TIMESTAMP,energySource,0.447
1249,TIMESTAMP,energyStoredBy,0.467
1250,TIMESTAMP,energySystemCategory,0.408
1251,TIMESTAMP,energyTypeConsumedBy,0.473
1252,TIMESTAMP,energyTypeDeliveredBy,0.399
1253,TIMESTAMP,energyTypeProducedBy,0.392
1254,TIMESTAMP,energyTypeStoredBy,0.446
1255,TIMESTAMP,evaporationCoolant,0.35
1256,TIMESTAMP,evaporationMediumType,0.315
1257,TIMESTAMP,event,0.417
1258,TIMESTAMP,eventID,0.415
1259,TIMESTAMP,eventOf,0.407
1260,TIMESTAMP,example,0.398
1261,TIMESTAMP,excludedFor,0.338
1262,TIMESTAMP,experiences,0.484
1263,TIMESTAMP,failPosition,0.31
1264,TIMESTAMP,familiarWith,0.415
1265,TIMESTAMP,featureOfInterest,0.322
1266,TIMESTAMP,finishColor,0.338
1267,TIMESTAMP,fireExit,0.289
1268,TIMESTAMP,firstName,0.422
1269,TIMESTAMP,floors_above_ground,0.371
1270,TIMESTAMP,floors_below_ground,0.358
1271,TIMESTAMP,flow,0.432
1272,TIMESTAMP,flowArrangement,0.415
1273,TIMESTAMP,forPerson,0.413
1274,TIMESTAMP,forSpace,0.426
1275,TIMESTAMP,frameSize,0.485
1276,TIMESTAMP,frameType,0.393
1277,TIMESTAMP,frequency,0.503
1278,TIMESTAMP,gender,0.377
1279,TIMESTAMP,geo,0.336
1280,TIMESTAMP,geoPointOf,0.355
1281,TIMESTAMP,greenest,0.394
1282,TIMESTAMP,groupSubscription,0.379
1283,TIMESTAMP,hadPrimarySource,0.318
1284,TIMESTAMP,hasAbility,0.354
1285,TIMESTAMP,hasActivityStatus,0.436
1286,TIMESTAMP,hasAirConditionedVolume,0.381
1287,TIMESTAMP,hasAppliedEventActionConsume,0.457
1288,TIMESTAMP,hasAppliedEventActionProduce,0.393
1289,TIMESTAMP,hasArea,0.415
1290,TIMESTAMP,hasAssociatedKPI,0.466
1291,TIMESTAMP,hasAssociatedObject,0.319
1292,TIMESTAMP,hasAssociatedZone,0.428
1293,TIMESTAMP,hasAvailabilityStatus,0.41
1294,TIMESTAMP,hasBeginning,0.46
1295,TIMESTAMP,hasBehavior,0.439
1296,TIMESTAMP,hasBuildingType,0.337
1297,TIMESTAMP,hasCalculation,0.384
1298,TIMESTAMP,hasCalculationComponent,0.344
1299,TIMESTAMP,hasCalculationModel,0.332
1300,TIMESTAMP,hasCommand,0.365
1301,TIMESTAMP,hasCongestion,0.377
1302,TIMESTAMP,hasDefrost,0.44
1303,TIMESTAMP,hasDescription,0.391
1304,TIMESTAMP,hasDeterminant,0.373
1305,TIMESTAMP,hasDeviationState,0.429
1306,TIMESTAMP,hasDirection,0.441
1307,TIMESTAMP,hasDisaggregation,0.403
1308,TIMESTAMP,hasEnd,0.399
1309,TIMESTAMP,hasEnergy,0.484
1310,TIMESTAMP,hasEnergyConversionSystem,0.412
1311,TIMESTAMP,hasEquipmentParameter,0.401
1312,TIMESTAMP,hasEquipmentType,0.344
1313,TIMESTAMP,hasEvaluationTimeStep,0.595
1314,TIMESTAMP,hasExtWall,0.393
1315,TIMESTAMP,hasExtWindow,0.427
1316,TIMESTAMP,hasExteriorInsulation,0.382
1317,TIMESTAMP,hasFitnessStatus,0.374
1318,TIMESTAMP,hasFloor,0.42
1319,TIMESTAMP,hasForecast,0.416
1320,TIMESTAMP,hasFunction,0.365
1321,TIMESTAMP,hasHotGasBypass,0.267
1322,TIMESTAMP,hasImpact,0.354
1323,TIMESTAMP,hasInfluenceOn,0.41
1324,TIMESTAMP,hasInput,0.396
1325,TIMESTAMP,hasIntensity,0.483
1326,TIMESTAMP,hasKPIDefinition,0.457
1327,TIMESTAMP,hasLocation,0.379
1328,TIMESTAMP,hasLock,0.277
1329,TIMESTAMP,hasManufacturer,0.368
1330,TIMESTAMP,hasMathML,0.428
1331,TIMESTAMP,hasMathematicalModel,0.315
1332,TIMESTAMP,hasMember,0.411
1333,TIMESTAMP,hasMeterReading,0.45
1334,TIMESTAMP,hasMeterReadingType,0.424
1335,TIMESTAMP,hasModel,0.341
1336,TIMESTAMP,hasMotionState,0.471
1337,TIMESTAMP,hasName,0.419
1338,TIMESTAMP,hasNavigationalState,0.453
1339,TIMESTAMP,hasNavigationalType,0.356
1340,TIMESTAMP,hasOccupancyParameter,0.397
1341,TIMESTAMP,hasOccupant,0.343
1342,TIMESTAMP,hasOutput,0.395
1343,TIMESTAMP,hasPartWinding,0.374
1344,TIMESTAMP,hasPerformanceGoal,0.35
1345,TIMESTAMP,hasPhotovoltaicType,0.347
1346,TIMESTAMP,hasPrice,0.45
1347,TIMESTAMP,hasProfile,0.402
1348,TIMESTAMP,hasProperty,0.35
1349,TIMESTAMP,hasQuality,0.427
1350,TIMESTAMP,hasRoof,0.339
1351,TIMESTAMP,hasSafetyValue,0.365
1352,TIMESTAMP,hasSchedule,0.601
1353,TIMESTAMP,hasSensingRange,0.382
1354,TIMESTAMP,hasSensorType,0.328
1355,TIMESTAMP,hasSeverity,0.427
1356,TIMESTAMP,hasSimpleResult,0.316
1357,TIMESTAMP,hasSpace,0.44
1358,TIMESTAMP,hasSpeed,0.447
1359,TIMESTAMP,hasState,0.411
1360,TIMESTAMP,hasThresholdMeasurement,0.394
1361,TIMESTAMP,hasTime,0.645
1362,TIMESTAMP,hasTimestamp,0.939
1363,TIMESTAMP,hasTurbulator,0.402
1364,TIMESTAMP,hasTypicalConsumption,0.474
1365,TIMESTAMP,hasUnit,0.428
1366,TIMESTAMP,hasValue,0.431
1367,TIMESTAMP,hasXTimesDeviated,0.431
1368,TIMESTAMP,hasYearOfConstruction,0.476
1369,TIMESTAMP,has_building,0.392
1370,TIMESTAMP,has_channel,0.391
1371,TIMESTAMP,has_email,0.422
1372,TIMESTAMP,has_floor,0.42
1373,TIMESTAMP,has_mobile_number,0.414
1374,TIMESTAMP,has_room,0.417
1375,TIMESTAMP,has_sensor,0.344
1376,TIMESTAMP,has_sub_zone,0.413
1377,TIMESTAMP,has_tenant,0.353
1378,TIMESTAMP,has_zone,0.458
1379,TIMESTAMP,heatTransferDimension,0.38
1380,TIMESTAMP,heatTransferMedium,0.382
1381,TIMESTAMP,heatTransferTypeEnum,0.372
1382,TIMESTAMP,heatingDegreeDays,0.569
1383,TIMESTAMP,height,0.41
1384,TIMESTAMP,higher_limit,0.394
1385,TIMESTAMP,historyNote,0.493
1386,TIMESTAMP,id,0.376
1387,TIMESTAMP,identifier,0.39
1388,TIMESTAMP,image,0.391
1389,TIMESTAMP,inXSDDateTime,0.609
1390,TIMESTAMP,in_building,0.362
1391,TIMESTAMP,in_floor,0.41
1392,TIMESTAMP,in_room,0.416
1393,TIMESTAMP,index,0.438
1394,TIMESTAMP,inspireId,0.285
1395,TIMESTAMP,installedIn,0.363
