,ot_alliri,ot_classiri,ot_proertyiri
349,https://w3id.org/saref#OnOffState,https://w3id.org/saref#OnOffState,https://saref.etsi.org/saref4bldg/hasExteriorInsulation
350,https://w3id.org/saref#OnState,https://w3id.org/saref#OnState,https://saref.etsi.org/saref4bldg/hasHotGasBypass
351,https://w3id.org/saref#OpenCloseFunction,https://w3id.org/saref#OpenCloseFunction,https://saref.etsi.org/saref4bldg/hasLock
352,https://w3id.org/saref#OpenCloseState,https://w3id.org/saref#OpenCloseState,https://saref.etsi.org/saref4bldg/hasPartWinding
353,https://w3id.org/saref#OpenCommand,https://w3id.org/saref#OpenCommand,https://saref.etsi.org/saref4bldg/hasTurbulator
354,https://w3id.org/saref#OpenState,https://w3id.org/saref#OpenState,https://saref.etsi.org/saref4bldg/heatTransferDimension
355,https://w3id.org/saref#PauseCommand,https://w3id.org/saref#PauseCommand,https://saref.etsi.org/saref4bldg/heatTransferMedium
356,https://w3id.org/saref#Power,https://w3id.org/saref#Power,https://saref.etsi.org/saref4bldg/heatTransferTypeEnum
357,https://w3id.org/saref#PowerUnit,https://w3id.org/saref#PowerUnit,https://saref.etsi.org/saref4bldg/integratedLightingType
358,https://w3id.org/saref#Pressure,https://w3id.org/saref#Pressure,https://saref.etsi.org/saref4bldg/internalControl
359,https://w3id.org/saref#PressureUnit,https://w3id.org/saref#PressureUnit,https://saref.etsi.org/saref4bldg/isExternal
360,https://w3id.org/saref#Price,https://w3id.org/saref#Price,https://saref.etsi.org/saref4bldg/isFreeHanging
361,https://w3id.org/saref#Property,https://w3id.org/saref#Property,https://saref.etsi.org/saref4bldg/isGuarded
362,https://w3id.org/saref#SensingFunction,https://w3id.org/saref#SensingFunction,https://saref.etsi.org/saref4bldg/isIlluminated
363,https://w3id.org/saref#Sensor,https://w3id.org/saref#Sensor,https://saref.etsi.org/saref4bldg/isNeutralPrimaryTerminalAvailable
364,https://w3id.org/saref#SetAbsoluteLevelCommand,https://w3id.org/saref#SetAbsoluteLevelCommand,https://saref.etsi.org/saref4bldg/isNeutralSecondaryTerminalAvailable
365,https://w3id.org/saref#SetLevelCommand,https://w3id.org/saref#SetLevelCommand,https://saref.etsi.org/saref4bldg/isPluggableOutlet
366,https://w3id.org/saref#SetRelativeLevelCommand,https://w3id.org/saref#SetRelativeLevelCommand,https://saref.etsi.org/saref4bldg/isWaterStorageHeater
367,https://w3id.org/saref#Smoke,https://w3id.org/saref#Smoke,https://saref.etsi.org/saref4bldg/lampBallastType
368,https://w3id.org/saref#SmokeSensor,https://w3id.org/saref#SmokeSensor,https://saref.etsi.org/saref4bldg/lampCompensationType
369,https://w3id.org/saref#StartCommand,https://w3id.org/saref#StartCommand,https://saref.etsi.org/saref4bldg/legend
370,https://w3id.org/saref#StartState,https://w3id.org/saref#StartState,https://saref.etsi.org/saref4bldg/manualOverride
371,https://w3id.org/saref#StartStopFunction,https://w3id.org/saref#StartStopFunction,https://saref.etsi.org/saref4bldg/mechanicalOperated
372,https://w3id.org/saref#StartStopState,https://w3id.org/saref#StartStopState,https://saref.etsi.org/saref4bldg/mediaSource
373,https://w3id.org/saref#State,https://w3id.org/saref#State,https://saref.etsi.org/saref4bldg/motorDriveType
374,https://w3id.org/saref#StepDownCommand,https://w3id.org/saref#StepDownCommand,https://saref.etsi.org/saref4bldg/motorEnclosureType
375,https://w3id.org/saref#StepUpCommand,https://w3id.org/saref#StepUpCommand,https://saref.etsi.org/saref4bldg/numberOfBlades
376,https://w3id.org/saref#StopCommand,https://w3id.org/saref#StopCommand,https://saref.etsi.org/saref4bldg/numberOfCells
377,https://w3id.org/saref#StopState,https://w3id.org/saref#StopState,https://saref.etsi.org/saref4bldg/numberOfCircuits
378,https://w3id.org/saref#Storage,https://w3id.org/saref#Storage,https://saref.etsi.org/saref4bldg/numberOfGangs
379,https://w3id.org/saref#Switch,https://w3id.org/saref#Switch,https://saref.etsi.org/saref4bldg/numberOfPanels
380,https://w3id.org/saref#SwitchOnService,https://w3id.org/saref#SwitchOnService,https://saref.etsi.org/saref4bldg/numberOfRows
381,https://w3id.org/saref#Task,https://w3id.org/saref#Task,https://saref.etsi.org/saref4bldg/numberOfSections
382,https://w3id.org/saref#Temperature,https://w3id.org/saref#Temperature,https://saref.etsi.org/saref4bldg/numberOsSockets
383,https://w3id.org/saref#TemperatureSensor,https://w3id.org/saref#TemperatureSensor,https://saref.etsi.org/saref4bldg/operatingMode
384,https://w3id.org/saref#TemperatureUnit,https://w3id.org/saref#TemperatureUnit,https://saref.etsi.org/saref4bldg/operation
385,https://w3id.org/saref#Time,https://w3id.org/saref#Time,https://saref.etsi.org/saref4bldg/orientation
386,https://w3id.org/saref#ToggleCommand,https://w3id.org/saref#ToggleCommand,https://saref.etsi.org/saref4bldg/patternType
387,https://w3id.org/saref#WashingMachine,https://w3id.org/saref#WashingMachine,https://saref.etsi.org/saref4bldg/pipeConnectionEnum
388,https://w3id.org/saref#Water,https://w3id.org/saref#Water,https://saref.etsi.org/saref4bldg/placementType
389,https://w3id.org/sbeo#ACMeasurement,https://w3id.org/sbeo#ACMeasurement,https://saref.etsi.org/saref4bldg/readOutType
390,https://w3id.org/sbeo#Ability,https://w3id.org/sbeo#Ability,https://saref.etsi.org/saref4bldg/refrigerantClass
391,https://w3id.org/sbeo#ActiveFireProtectionDevice,https://w3id.org/sbeo#ActiveFireProtectionDevice,https://saref.etsi.org/saref4bldg/remoteReading
392,https://w3id.org/sbeo#Activity,https://w3id.org/sbeo#Activity,https://saref.etsi.org/saref4bldg/roughness
393,https://w3id.org/sbeo#ActivityImpact,https://w3id.org/sbeo#ActivityImpact,https://saref.etsi.org/saref4bldg/secondaryCurrentType
394,https://w3id.org/sbeo#ActivitySeverity,https://w3id.org/sbeo#ActivitySeverity,https://saref.etsi.org/saref4bldg/shadingDeviceType
395,https://w3id.org/sbeo#ActivityStatus,https://w3id.org/sbeo#ActivityStatus,https://saref.etsi.org/saref4bldg/sprayType
396,https://w3id.org/sbeo#AlertingDevice,https://w3id.org/sbeo#AlertingDevice,https://saref.etsi.org/saref4bldg/standard
397,https://w3id.org/sbeo#AlertingDeviceForImpairedPerson,https://w3id.org/sbeo#AlertingDeviceForImpairedPerson,https://saref.etsi.org/saref4bldg/storageType
398,https://w3id.org/sbeo#AlzheimersDiseasedPerson,https://w3id.org/sbeo#AlzheimersDiseasedPerson,https://saref.etsi.org/saref4bldg/switchFunction
399,https://w3id.org/sbeo#Apartment,https://w3id.org/sbeo#Apartment,https://saref.etsi.org/saref4bldg/temperatureClassification
400,https://w3id.org/sbeo#AppartmentBuilding,https://w3id.org/sbeo#AppartmentBuilding,https://saref.etsi.org/saref4bldg/transformerVectorGroup
401,https://w3id.org/sbeo#AssemblyPoint,https://w3id.org/sbeo#AssemblyPoint,https://saref.etsi.org/saref4bldg/valveMechanism
402,https://w3id.org/sbeo#AudioDescription,https://w3id.org/sbeo#AudioDescription,https://saref.etsi.org/saref4bldg/valveOperation
403,https://w3id.org/sbeo#AutonomousMobilityPerson,https://w3id.org/sbeo#AutonomousMobilityPerson,https://saref.etsi.org/saref4bldg/valvePattern
404,https://w3id.org/sbeo#AvailabilityStatus,https://w3id.org/sbeo#AvailabilityStatus,https://saref.etsi.org/saref4bldg/waterFlowControlSystemType
405,https://w3id.org/sbeo#BlindPerson,https://w3id.org/sbeo#BlindPerson,https://saref.etsi.org/saref4ener/activeRepetitionNumber
406,https://w3id.org/sbeo#BuildingEntrance,https://w3id.org/sbeo#BuildingEntrance,https://saref.etsi.org/saref4ener/activeSlotNumber
407,https://w3id.org/sbeo#BuildingExit,https://w3id.org/sbeo#BuildingExit,https://saref.etsi.org/saref4ener/alternativesCount
408,https://w3id.org/sbeo#ChemicalSpill,https://w3id.org/sbeo#ChemicalSpill,https://saref.etsi.org/saref4ener/alternativesGroupID
409,https://w3id.org/sbeo#CinemaBuilding,https://w3id.org/sbeo#CinemaBuilding,https://saref.etsi.org/saref4ener/cheapest
410,https://w3id.org/sbeo#Classroom,https://w3id.org/sbeo#Classroom,https://saref.etsi.org/saref4ener/eventID
411,https://w3id.org/sbeo#ColourBlindPerson,https://w3id.org/sbeo#ColourBlindPerson,https://saref.etsi.org/saref4ener/greenest
412,https://w3id.org/sbeo#Congestion,https://w3id.org/sbeo#Congestion,https://saref.etsi.org/saref4ener/isPausable
413,https://w3id.org/sbeo#CorridorEntrance,https://w3id.org/sbeo#CorridorEntrance,https://saref.etsi.org/saref4ener/isStoppable
414,https://w3id.org/sbeo#CorridorExit,https://w3id.org/sbeo#CorridorExit,https://saref.etsi.org/saref4ener/maxCyclesPerDay
415,https://w3id.org/sbeo#CorridorSegment,https://w3id.org/sbeo#CorridorSegment,https://saref.etsi.org/saref4ener/nodeRemoteControllable
416,https://w3id.org/sbeo#DayCare,https://w3id.org/sbeo#DayCare,https://saref.etsi.org/saref4ener/repetitionsTotal
417,https://w3id.org/sbeo#Description,https://w3id.org/sbeo#Description,https://saref.etsi.org/saref4ener/sequenceID
418,https://w3id.org/sbeo#DeviationState,https://w3id.org/sbeo#DeviationState,https://saref.etsi.org/saref4ener/sequenceRemoteControllable
419,https://w3id.org/sbeo#Device,https://w3id.org/sbeo#Device,https://saref.etsi.org/saref4ener/supportsReselection
420,https://w3id.org/sbeo#DisplayScreen,https://w3id.org/sbeo#DisplayScreen,https://saref.etsi.org/saref4ener/supportsSingleSlotSchedulingOnly
421,https://w3id.org/sbeo#Distance,https://w3id.org/sbeo#Distance,https://saref.etsi.org/saref4ener/taskIdentifier
422,https://w3id.org/sbeo#DownSyndromePerson,https://w3id.org/sbeo#DownSyndromePerson,https://saref.etsi.org/saref4ener/totalSequencesCountMax
423,https://w3id.org/sbeo#EVChargingStation,https://w3id.org/sbeo#EVChargingStation,https://saref.etsi.org/saref4ener/valueSource
424,https://w3id.org/sbeo#Earthquake,https://w3id.org/sbeo#Earthquake,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/accuracy
425,https://w3id.org/sbeo#EmergencyActivity,https://w3id.org/sbeo#EmergencyActivity,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/active_power
426,https://w3id.org/sbeo#EmergencyEvacuation,https://w3id.org/sbeo#EmergencyEvacuation,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/address
427,https://w3id.org/sbeo#EmergencyEvacuationGroup,https://w3id.org/sbeo#EmergencyEvacuationGroup,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/control_asset
428,https://w3id.org/sbeo#EmergencyEvacuationRoute,https://w3id.org/sbeo#EmergencyEvacuationRoute,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/controll_asset
429,https://w3id.org/sbeo#EmergencyExit,https://w3id.org/sbeo#EmergencyExit,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/controlled_asset
430,https://w3id.org/sbeo#EndPoint,https://w3id.org/sbeo#EndPoint,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/created_at
431,https://w3id.org/sbeo#Entrance,https://w3id.org/sbeo#Entrance,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/current_level
432,https://w3id.org/sbeo#Escalator,https://w3id.org/sbeo#Escalator,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/data_provider
433,https://w3id.org/sbeo#EscortSupportedWheelchairPerson,https://w3id.org/sbeo#EscortSupportedWheelchairPerson,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/description
434,https://w3id.org/sbeo#Event,https://w3id.org/sbeo#Event,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/floors_above_ground
435,https://w3id.org/sbeo#EventImpact,https://w3id.org/sbeo#EventImpact,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/floors_below_ground
436,https://w3id.org/sbeo#EventSeverity,https://w3id.org/sbeo#EventSeverity,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/has_email
437,https://w3id.org/sbeo#Exit,https://w3id.org/sbeo#Exit,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/has_mobile_number
438,https://w3id.org/sbeo#ExitRoute,https://w3id.org/sbeo#ExitRoute,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/higher_limit
439,https://w3id.org/sbeo#Family,https://w3id.org/sbeo#Family,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/ip_address
440,https://w3id.org/sbeo#Fire,https://w3id.org/sbeo#Fire,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/kp
441,https://w3id.org/sbeo#FireDoor,https://w3id.org/sbeo#FireDoor,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/listening
442,https://w3id.org/sbeo#FireEscapeLadder,https://w3id.org/sbeo#FireEscapeLadder,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/location
443,https://w3id.org/sbeo#FireExtinguisher,https://w3id.org/sbeo#FireExtinguisher,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/logging_interval
444,https://w3id.org/sbeo#FireProtectionDevice,https://w3id.org/sbeo#FireProtectionDevice,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/logical_node
445,https://w3id.org/sbeo#FitnessStatus,https://w3id.org/sbeo#FitnessStatus,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/lower_limit
446,https://w3id.org/sbeo#FloorEntrance,https://w3id.org/sbeo#FloorEntrance,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/max_active_power
447,https://w3id.org/sbeo#FloorExit,https://w3id.org/sbeo#FloorExit,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/max_reactive_power
448,https://w3id.org/sbeo#Footpath,https://w3id.org/sbeo#Footpath,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/modified_at
449,https://w3id.org/sbeo#GraphBasedRoute,https://w3id.org/sbeo#GraphBasedRoute,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/opening_hours
450,https://w3id.org/sbeo#Group,https://w3id.org/sbeo#Group,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/operation_sequence
451,https://w3id.org/sbeo#HallEntrance,https://w3id.org/sbeo#HallEntrance,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/owner
452,https://w3id.org/sbeo#HallExit,https://w3id.org/sbeo#HallExit,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/primary_current
453,https://w3id.org/sbeo#HallSegment,https://w3id.org/sbeo#HallSegment,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/primary_voltage
454,https://w3id.org/sbeo#HandheldDevice,https://w3id.org/sbeo#HandheldDevice,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/reactive_power
455,https://w3id.org/sbeo#HearingImpairedPerson,https://w3id.org/sbeo#HearingImpairedPerson,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/readable_name
456,https://w3id.org/sbeo#HorizontalMovingPavement,https://w3id.org/sbeo#HorizontalMovingPavement,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/reverse_action
457,https://w3id.org/sbeo#HorizontalPassage,https://w3id.org/sbeo#HorizontalPassage,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/sample_interval
458,https://w3id.org/sbeo#HotelBuilding,https://w3id.org/sbeo#HotelBuilding,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/sample_rate
459,https://w3id.org/sbeo#ImageDescription,https://w3id.org/sbeo#ImageDescription,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/secondary_current
460,https://w3id.org/sbeo#Impact,https://w3id.org/sbeo#Impact,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/secondary_voltage
461,https://w3id.org/sbeo#ImpairedPerson,https://w3id.org/sbeo#ImpairedPerson,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/serial_number
462,https://w3id.org/sbeo#Incident,https://w3id.org/sbeo#Incident,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/set_value
463,https://w3id.org/sbeo#IncidentProtectionDevice,https://w3id.org/sbeo#IncidentProtectionDevice,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/source
464,https://w3id.org/sbeo#Intensity,https://w3id.org/sbeo#Intensity,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/supplier_name
465,https://w3id.org/sbeo#Junction,https://w3id.org/sbeo#Junction,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/supported_network
466,https://w3id.org/sbeo#KidsArea,https://w3id.org/sbeo#KidsArea,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/supported_protocol
467,https://w3id.org/sbeo#LowStaminaPerson,https://w3id.org/sbeo#LowStaminaPerson,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/tap_position
468,https://w3id.org/sbeo#LowVisionPerson,https://w3id.org/sbeo#LowVisionPerson,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/td
469,https://w3id.org/sbeo#MeetingRoom,https://w3id.org/sbeo#MeetingRoom,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/ti
470,https://w3id.org/sbeo#MentalAbility,https://w3id.org/sbeo#MentalAbility,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/time_stamp
471,https://w3id.org/sbeo#MentalImpairedPerson,https://w3id.org/sbeo#MentalImpairedPerson,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/voltage_level
472,https://w3id.org/sbeo#MildHearingImpairedPerson,https://w3id.org/sbeo#MildHearingImpairedPerson,https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/writable
473,https://w3id.org/sbeo#MobilePhone,https://w3id.org/sbeo#MobilePhone,https://w3id.org/saref#hasDescription
474,https://w3id.org/sbeo#MobilityAbility,https://w3id.org/sbeo#MobilityAbility,https://w3id.org/saref#hasManufacturer
475,https://w3id.org/sbeo#MobilityWithAssistedDevicePerson,https://w3id.org/sbeo#MobilityWithAssistedDevicePerson,https://w3id.org/saref#hasModel
476,https://w3id.org/sbeo#MobilityWithWheelchairPerson,https://w3id.org/sbeo#MobilityWithWheelchairPerson,https://w3id.org/saref#hasName
477,https://w3id.org/sbeo#ModerateHearingImpairedPerson,https://w3id.org/sbeo#ModerateHearingImpairedPerson,https://w3id.org/saref#hasTimestamp
478,https://w3id.org/sbeo#MotionState,https://w3id.org/sbeo#MotionState,https://w3id.org/saref#hasValue
479,https://w3id.org/sbeo#MotorImpairedPerson,https://w3id.org/sbeo#MotorImpairedPerson,https://w3id.org/sbeo#acceptedPaymentMethod
480,https://w3id.org/sbeo#MotorisedWheelchairPerson,https://w3id.org/sbeo#MotorisedWheelchairPerson,https://w3id.org/sbeo#accommodationCapacity
481,https://w3id.org/sbeo#MovableDevice,https://w3id.org/sbeo#MovableDevice,https://w3id.org/sbeo#activeEnergyExport
482,https://w3id.org/sbeo#MovingPavement,https://w3id.org/sbeo#MovingPavement,https://w3id.org/sbeo#activeEnergyImport
483,https://w3id.org/sbeo#Navigation,https://w3id.org/sbeo#Navigation,https://w3id.org/sbeo#activePower
484,https://w3id.org/sbeo#NavigationalPoint,https://w3id.org/sbeo#NavigationalPoint,https://w3id.org/sbeo#allowedVehicleType
485,https://w3id.org/sbeo#NavigationalState,https://w3id.org/sbeo#NavigationalState,https://w3id.org/sbeo#alternateName
486,https://w3id.org/sbeo#NonMotorisedWheelchairPerson,https://w3id.org/sbeo#NonMotorisedWheelchairPerson,https://w3id.org/sbeo#amperage
487,https://w3id.org/sbeo#OpenAreaEntrance,https://w3id.org/sbeo#OpenAreaEntrance,https://w3id.org/sbeo#apparentEnergyExport
488,https://w3id.org/sbeo#OpenAreaExit,https://w3id.org/sbeo#OpenAreaExit,https://w3id.org/sbeo#apparentEnergyImport
489,https://w3id.org/sbeo#Panic,https://w3id.org/sbeo#Panic,https://w3id.org/sbeo#apparentPower
490,https://w3id.org/sbeo#Parameter,https://w3id.org/sbeo#Parameter,https://w3id.org/sbeo#area
491,https://w3id.org/sbeo#Passage,https://w3id.org/sbeo#Passage,https://w3id.org/sbeo#areaServed
492,https://w3id.org/sbeo#PassiveFireProtectionDevice,https://w3id.org/sbeo#PassiveFireProtectionDevice,https://w3id.org/sbeo#atTime
493,https://w3id.org/sbeo#PersonAbility,https://w3id.org/sbeo#PersonAbility,https://w3id.org/sbeo#availableCapacity
494,https://w3id.org/sbeo#PersonAccessibility,https://w3id.org/sbeo#PersonAccessibility,https://w3id.org/sbeo#base
495,https://w3id.org/sbeo#PhysicallyImpairedPerson,https://w3id.org/sbeo#PhysicallyImpairedPerson,https://w3id.org/sbeo#capacity
496,https://w3id.org/sbeo#PointOfInterest,https://w3id.org/sbeo#PointOfInterest,https://w3id.org/sbeo#chargeType
497,https://w3id.org/sbeo#PointOfInterestSegment,https://w3id.org/sbeo#PointOfInterestSegment,https://w3id.org/sbeo#contactPoint
498,https://w3id.org/sbeo#ProfoundHearingImpairedPerson,https://w3id.org/sbeo#ProfoundHearingImpairedPerson,https://w3id.org/sbeo#cost
499,https://w3id.org/sbeo#Quality,https://w3id.org/sbeo#Quality,https://w3id.org/sbeo#current
500,https://w3id.org/sbeo#Ramp,https://w3id.org/sbeo#Ramp,https://w3id.org/sbeo#dataProvider
501,https://w3id.org/sbeo#Road,https://w3id.org/sbeo#Road,https://w3id.org/sbeo#dateCreated
502,https://w3id.org/sbeo#Role,https://w3id.org/sbeo#Role,https://w3id.org/sbeo#dateEnergyMeteringStarted
503,https://w3id.org/sbeo#RoleInContext,https://w3id.org/sbeo#RoleInContext,https://w3id.org/sbeo#dateObserved
504,https://w3id.org/sbeo#RoomEntrance,https://w3id.org/sbeo#RoomEntrance,https://w3id.org/sbeo#dateObservedFrom
505,https://w3id.org/sbeo#RoomExit,https://w3id.org/sbeo#RoomExit,https://w3id.org/sbeo#dateObservedTo
506,https://w3id.org/sbeo#RoomSegment,https://w3id.org/sbeo#RoomSegment,https://w3id.org/sbeo#dynamicDescription
507,https://w3id.org/sbeo#Route,https://w3id.org/sbeo#Route,https://w3id.org/sbeo#endedAtTime
508,https://w3id.org/sbeo#RouteElement,https://w3id.org/sbeo#RouteElement,https://w3id.org/sbeo#frequency
509,https://w3id.org/sbeo#RoutePoint,https://w3id.org/sbeo#RoutePoint,https://w3id.org/sbeo#hasCongestion
510,https://w3id.org/sbeo#SeatingArrangementRoute,https://w3id.org/sbeo#SeatingArrangementRoute,https://w3id.org/sbeo#hasSafetyValue
511,https://w3id.org/sbeo#SensorEvent,https://w3id.org/sbeo#SensorEvent,https://w3id.org/sbeo#hasValue
512,https://w3id.org/sbeo#SensoryAbility,https://w3id.org/sbeo#SensoryAbility,https://w3id.org/sbeo#hasXTimesDeviated
513,https://w3id.org/sbeo#SensoryImpairedPerson,https://w3id.org/sbeo#SensoryImpairedPerson,https://w3id.org/sbeo#height
514,https://w3id.org/sbeo#SevereHearingImpairedPerson,https://w3id.org/sbeo#SevereHearingImpairedPerson,https://w3id.org/sbeo#id
515,https://w3id.org/sbeo#Severity,https://w3id.org/sbeo#Severity,https://w3id.org/sbeo#image
516,https://w3id.org/sbeo#ShoppingMallBuilding,https://w3id.org/sbeo#ShoppingMallBuilding,https://w3id.org/sbeo#length
517,https://w3id.org/sbeo#ShoppingRoute,https://w3id.org/sbeo#ShoppingRoute,https://w3id.org/sbeo#name
518,https://w3id.org/sbeo#SmartPhone,https://w3id.org/sbeo#SmartPhone,https://w3id.org/sbeo#network
519,https://w3id.org/sbeo#SocialUnit,https://w3id.org/sbeo#SocialUnit,https://w3id.org/sbeo#number
520,https://w3id.org/sbeo#Space,https://w3id.org/sbeo#Space,https://w3id.org/sbeo#openingHours
521,https://w3id.org/sbeo#SpaceSafety,https://w3id.org/sbeo#SpaceSafety,https://w3id.org/sbeo#operator
522,https://w3id.org/sbeo#SpatialAbility,https://w3id.org/sbeo#SpatialAbility,https://w3id.org/sbeo#phaseToPhaseVoltage
523,https://w3id.org/sbeo#StadiumBuilding,https://w3id.org/sbeo#StadiumBuilding,https://w3id.org/sbeo#phaseType
524,https://w3id.org/sbeo#Stampeding,https://w3id.org/sbeo#Stampeding,https://w3id.org/sbeo#phaseVoltage
525,https://w3id.org/sbeo#Suite,https://w3id.org/sbeo#Suite,https://w3id.org/sbeo#powerFactor
526,https://w3id.org/sbeo#Telephone,https://w3id.org/sbeo#Telephone,https://w3id.org/sbeo#radius
527,https://w3id.org/sbeo#TerroristAttack,https://w3id.org/sbeo#TerroristAttack,https://w3id.org/sbeo#reactiveEnergyExport
528,https://w3id.org/sbeo#TextualDescription,https://w3id.org/sbeo#TextualDescription,https://w3id.org/sbeo#reactiveEnergyImport
529,https://w3id.org/sbeo#Thoroughfare,https://w3id.org/sbeo#Thoroughfare,https://w3id.org/sbeo#reactivePower
530,https://w3id.org/sbeo#TransitionPoint,https://w3id.org/sbeo#TransitionPoint,https://w3id.org/sbeo#relativeOccupancyRatio
531,https://w3id.org/sbeo#TravelTime,https://w3id.org/sbeo#TravelTime,https://w3id.org/sbeo#size
532,https://w3id.org/sbeo#TurnPoint,https://w3id.org/sbeo#TurnPoint,https://w3id.org/sbeo#socketNumber
533,https://w3id.org/sbeo#VerticalMovingPavement,https://w3id.org/sbeo#VerticalMovingPavement,https://w3id.org/sbeo#socketType
534,https://w3id.org/sbeo#VerticalPassage,https://w3id.org/sbeo#VerticalPassage,https://w3id.org/sbeo#speed
535,https://w3id.org/sbeo#Visit,https://w3id.org/sbeo#Visit,https://w3id.org/sbeo#speedFactor
536,https://w3id.org/sbeo#VisitRoute,https://w3id.org/sbeo#VisitRoute,https://w3id.org/sbeo#startedAtTime
537,https://w3id.org/sbeo#VisitingGroup,https://w3id.org/sbeo#VisitingGroup,https://w3id.org/sbeo#staticDescription
538,https://w3id.org/sbeo#VisuallyImpairedPerson,https://w3id.org/sbeo#VisuallyImpairedPerson,https://w3id.org/sbeo#status
539,https://w3id.org/sbeo#WaitingZone,https://w3id.org/sbeo#WaitingZone,https://w3id.org/sbeo#thdCurrent
540,https://w3id.org/seas/AssemblyBuilding,https://w3id.org/seas/AssemblyBuilding,https://w3id.org/sbeo#thdVoltage
541,https://w3id.org/seas/Attic,https://w3id.org/seas/Attic,https://w3id.org/sbeo#timeDuration
542,https://w3id.org/seas/Balcony,https://w3id.org/seas/Balcony,https://w3id.org/sbeo#totalActiveEnergyExport
543,https://w3id.org/seas/Basement,https://w3id.org/seas/Basement,https://w3id.org/sbeo#totalActiveEnergyImport
544,https://w3id.org/seas/Bathroom,https://w3id.org/seas/Bathroom,https://w3id.org/sbeo#totalActivePower
545,https://w3id.org/seas/Bedroom,https://w3id.org/seas/Bedroom,https://w3id.org/sbeo#totalApparentEnergyExport
546,https://w3id.org/seas/Building,https://w3id.org/seas/Building,https://w3id.org/sbeo#totalApparentEnergyImport
547,https://w3id.org/seas/BuildingSpace,https://w3id.org/seas/BuildingSpace,https://w3id.org/sbeo#totalApparentPower
548,https://w3id.org/seas/BuildingSpatialStructure,https://w3id.org/seas/BuildingSpatialStructure,https://w3id.org/sbeo#totalDisplacementPowerFactor
549,https://w3id.org/seas/BuildingStorey,https://w3id.org/seas/BuildingStorey,https://w3id.org/sbeo#totalPowerFactor
550,https://w3id.org/seas/Corridor,https://w3id.org/seas/Corridor,https://w3id.org/sbeo#totalReactiveEnergyExport
551,https://w3id.org/seas/DiningRoom,https://w3id.org/seas/DiningRoom,https://w3id.org/sbeo#totalReactiveEnergyImport
552,https://w3id.org/seas/Door,https://w3id.org/seas/Door,https://w3id.org/sbeo#totalReactivePower
553,https://w3id.org/seas/EducationalBuilding,https://w3id.org/seas/EducationalBuilding,https://w3id.org/sbeo#type
554,https://w3id.org/seas/Elevator,https://w3id.org/seas/Elevator,https://w3id.org/sbeo#voltage
555,https://w3id.org/seas/Greenhouse,https://w3id.org/seas/Greenhouse,https://w3id.org/sbeo#width
